id,label,kind,layer,ideology,magnitude,ein,source_url,notes,logo,country,slices,n_slices,communities,community_primary
institution_candidate_source_local:NODE021-005,Coefficient Giving Global Growth,project,project,,1,,https://coefficientgiving.org/funds/global-growth/,"Coefficient Giving’s Global Growth programme supports work intended to accelerate economic growth and reduce poverty in low- and middle-income countries. The page says the programme is focused on grantmaking for policy research and advisory work in LMICs, alongside complementary advocacy in rich countries, and describes growth strategies it is exploring.",institution_candidate_source_local:NODE021-005,,all,1,fund|ea,fund
institution_candidate_source_local:NODE021-006,Coefficient Giving Global Health & Wellbeing Opportunities,project,project,,1,,https://coefficientgiving.org/funds/global-health-wellbeing-opportunities/,"Coefficient Giving describes Global Health & Wellbeing Opportunities as a fund supporting evidence-backed interventions intended to improve health and wellbeing worldwide. On this undated fund page, it says the fund supports work ranging from medication distribution to policy advocacy, with most spending supporting organizations recommended by GiveWell; it also presents requests for proposals conc",institution_candidate_source_local:NODE021-006,,all,1,fund|ea,fund
institution_candidate_source_local:NODE021-007,Lead Exposure Action Fund,project,project,,1,,https://coefficientgiving.org/funds/lead-exposure-action-fund/,"Coefficient Giving describes the Lead Exposure Action Fund (LEAF) as a grantmaking fund supporting partners that identify and eliminate major sources of lead exposure, principally in low- and middle-income countries. Its stated strategy covers exposure measurement, mitigation, and mainstreaming lead as a priority for governments, aid agencies, and philanthropies.",institution_candidate_source_local:NODE021-007,,all,1,fund|ea,fund
institution_candidate_source_local:NODE022-002,Pause Giant AI Experiments: An Open Letter,project,project,,1,,https://futureoflife.org/open-letter/pause-giant-ai-experiments/,"Published on 22 March 2023, “Pause Giant AI Experiments” is an open letter calling on AI labs to pause for at least six months the training of AI systems more powerful than GPT-4. The letter proposes that the pause be public and verifiable, and calls for shared, independently overseen safety protocols and stronger AI-governance measures.",institution_candidate_source_local:NODE022-002,,all,1,safety|gov,safety
institution_candidate_source_local:NODE022-003,The Windfall Trust,project,project,,1,,https://futureoflife.org/project/the-windfall-trust/,"The Windfall Trust is a Future of Life Institute initiative that aspires to research and create a global social-safety-net entity intended to address possible AI-driven joblessness. The Institute says it has been researching a roadmap covering the proposed trust’s legal and financial structures, investment principles, payout algorithms, governance, and funding; as of late 2024, it said it was spin",institution_candidate_source_local:NODE022-003,,all,1,safety|gov,safety
institution_candidate_source_local:NODE022-004,FLI Digital Media Accelerator,project,project,,1,,https://futureoflife.org/project/digital-media-accelerator/,"The FLI Digital Media Accelerator is a Future of Life Institute programme that, according to its project page, supports creators’ digital content intended to raise awareness and understanding of ongoing AI developments and issues. The programme says it aims to help creators produce content, grow channels, and reach new audiences, including through material explaining AI-related topics such as AGI ",institution_candidate_source_local:NODE022-004,,all,1,safety|gov,safety
institution_candidate_source_local:NODE022-006,Future of Life Award,project,project,,1,,https://futureoflife.org/project/future-of-life-award/,"The Future of Life Award is an award programme described on an undated Future of Life Institute (FLI) webpage as honouring people whose achievements received little recognition at the time and as presenting winners with a $50,000 prize funded by Jaan Tallinn. The page lists awards from 2017 through 2024, including recognition for work related to AI safety and computer ethics, nuclear-risk reductio",institution_candidate_source_local:NODE022-006,,all,1,safety|gov,safety
institution_candidate_source_local:NODE022-007,MirrorCode,project,project,,2,,https://epoch.ai/mirrorcode,"MirrorCode is an Epoch AI benchmark, co-developed with METR, for testing AI models on long-horizon coding tasks. Its tasks require models to reimplement entire programs end-to-end without access to the original source code and to match outputs on end-to-end, including held-out, tests.",institution_candidate_source_local:NODE022-007,,all,1,safety|gov,safety
institution_candidate_source_local:NODE023-002,Anthropic Responsible Scaling Policy,concept,concept,,1,,https://www.anthropic.com/news/anthropics-responsible-scaling-policy,"Anthropic’s September 19, 2023 Responsible Scaling Policy is a source-described set of technical and organizational protocols for managing risks from increasingly capable AI systems, centered on catastrophic risks. It defines Anthropic’s AI Safety Levels framework, which links a model’s potential catastrophic risk to progressively stricter safety, security, and operational standards.",institution_candidate_source_local:NODE023-002,,all,1,safety|gov,safety
institution_candidate_source_local:NODE024-001,OpenAI Preparedness Framework,project,project,,1,,https://cdn.openai.com/pdf/18a02b5d-6b67-4cec-ab64-68cdfbddebcd/preparedness-framework-v2.pdf,"OpenAI’s Preparedness Framework is a safety-policy framework for tracking and preparing for frontier AI capabilities that its Version 2 document identifies as posing risks of severe harm. Version 2, last updated 15 April 2025, sets out tracked categories in biological and chemical capabilities, cybersecurity, and AI self-improvement; it describes proposed evaluation, safeguard, governance, and tra",institution_candidate_source_local:NODE024-001,,all,1,safety,safety
institution_candidate_source_local:NODE026-001,FTX Foundation,org,org,,8,,https://ftxfoundation.org/about/,"On its 2022 About page, the FTX Foundation described itself as a philanthropic collective aiming to find and support effective solutions to pressing problems. It said it made grants and investments intended to improve global health, prevent pandemics, reduce animal suffering, protect the climate, and improve humanity’s long-term prospects.",institution_candidate_source_local:NODE026-001,,all,1,fund,fund
institution_candidate_source_local:NODE026-002,FTX Philanthropy Inc.,org,org,,2,,https://ftxfoundation.org/about/,"A historical 2022 FTX Foundation page identifies FTX Philanthropy Inc. as a nonprofit organization organized for tax-exempt purposes. According to that page, FTX users and employees could support the Foundation’s activities through the FTX Giving program by contributing to FTX Philanthropy Inc.; the page does not establish the corporation’s separate mission, operations, or current status.",institution_candidate_source_local:NODE026-002,,all,1,fund,fund
institution_candidate_source_local:NODE026-003,FTX,org,org,,14,,https://ftxfoundation.org/about/,"On a 2022 FTX Foundation page, FTX is described as a cryptocurrency exchange founded by Sam Bankman-Fried; the page also identifies Gary Wang as FTX’s CTO. The source does not establish the exchange’s present operations, legal entity, or relationship to separately named FTX Foundation, FTX Philanthropy Inc., Future Fund, or Alameda Research entities.",institution_candidate_source_local:NODE026-003,,all,1,fund,fund
institution_candidate_source_local:NODE026-004,Alameda Research,org,org,,3,,https://ftxfoundation.org/about/,"A cryptocurrency trading firm, described on a 2022 FTX Foundation page as having Caroline Ellison as co-CEO. The source does not establish Alameda Research’s current operations, legal status, ownership, or relationship to other FTX-named entities.",institution_candidate_source_local:NODE026-004,,all,1,fund,fund
institution_candidate_source_local:NODE027-002,Emerging Technology Observatory,project,project,,1,,https://cset.georgetown.edu/about-us/,The Emerging Technology Observatory is a CSET initiative focused on building data products that use CSET’s data resources and infrastructure to give external users visibility into emerging-technology trends.,institution_candidate_source_local:NODE027-002,,all,1,gov,gov
institution_candidate_source_local:NODE029-001,Foresight Fellowship,project,project,,1,,https://foresight.org/engage/fellowship/,"The Foresight Fellowship is presented by Foresight Institute as a year-long program for early-career scientists, engineers, and innovators intended to support their technological work through mentorship, networks, platforms, workshops, seminar groups, and career counseling. The page invites applications for a 2028 cohort.",institution_candidate_source_local:NODE029-001,,all,1,safety,safety
institution_candidate_source_local:NODE029-002,Foresight AI for Science & Safety Nodes,project,project,,1,,https://foresight.org/grants/ai-science-safety-nodes-rfp/,"Foresight Institute’s AI for Science & Safety Nodes are a source-described decentralized network and support platform for open AI-for-science and AI-safety projects. The RFP describes Foresight hubs in San Francisco and Berlin, a community xNode in Cape Town developed with the Cape Institute for Safe AI, and proposed grants, workspace, compute, and community support for selected projects.",institution_candidate_source_local:NODE029-002,,all,1,safety,safety
person_source_local:govai:GA-P008,Jeffrey Ding,person,person,,1,,https://www.governance.ai/people,GovAI’s undated profile describes Jeffrey Ding as an Assistant Professor of Political Science at George Washington University and is listed by GovAI as a member of its Board of Directors.,person_source_local:govai:GA-P008,,all,1,gov,gov
person_source_local:coefficient-giving:CG-PE024,James Snowden,person,person,,3,,https://coefficientgiving.org/team/james-snowden/,"Coefficient Giving’s undated profile describes James Snowden as Program Director for Global Health & Wellbeing at Coefficient Giving, where he oversees the Cause Prioritization team. He previously served as the founding program officer for its Effective Giving & Careers program and led the launch of the Lead Exposure Action Fund, described by Coefficient Giving as its first collaborative fund. The",person_source_local:coefficient-giving:CG-PE024,,all,1,ea,ea
person_source_local:center-for-ai-safety:CAIS-P013,Ruairí Donnelly,person,person,,1,,https://macroscopic.org/about,"Macroscopic Ventures’ undated profile describes Ruairí Donnelly as a co-founder and president of Macroscopic Ventures, a Swiss nonprofit that makes grants and investments and conducts research on its priorities. The same undated profile says he oversees its leadership and strategy; it also identifies him as a member of the board of the Center for AI Safety.",person_source_local:center-for-ai-safety:CAIS-P013,,all,1,safety|gov,safety
institution_candidate_source_local:INSTITUTION008-008,EA Virtual Programs,project,project,,1,,https://www.centreforeffectivealtruism.org/history,EA Virtual Programs is a Centre for Effective Altruism program established in 2021 to introduce people to effective altruism ideas online. The supplied history page dates its setup to 2021.,institution_candidate_source_local:INSTITUTION008-008,,all,1,,
institution_candidate_source_local:INSTITUTION008-009,University Groups Accelerator Program,project,project,,1,,https://www.centreforeffectivealtruism.org/history,"The University Groups Accelerator Program is a Centre for Effective Altruism groups program reported in CEA’s 2022 history as providing eight weeks of mentorship to organizers and their groups, intended to accelerate their EA journeys. CEA reported that 208 organizers went through the program during 2022, describing this as tenfold growth from a new program’s low starting base.",institution_candidate_source_local:INSTITUTION008-009,,all,1,ea|fund,ea
institution_candidate_source_local:INSTITUTION008-013,International Dialogues on AI Safety,project,project,,1,,https://idais.ai/,"International Dialogues on AI Safety (IDAIS) is a series of international scientist dialogues on mitigating AI risks. Its inaugural Oxford-area meeting in October 2023 sought shared understanding of advanced-AI risks, input to intergovernmental processes, and foundations for cooperation; subsequent documented dialogues produced consensus statements on topics including AI-development red lines, AI ",institution_candidate_source_local:INSTITUTION008-013,,all,1,,
institution_candidate_source_local:INSTITUTION008-014,SFF S-Process,project,project,,1,,https://survivalandflourishing.fund/s-process,"The S-Process is Survival and Flourishing Fund’s process for reviewing funding applications and making grant recommendations. It combines an algorithm, recurring meetings, and a grant-making simulation application; Survival and Flourishing Corp manages the current implementation. In each grant round, funders agree on a set of recommenders who read applications and work through proposed amounts, wh",institution_candidate_source_local:INSTITUTION008-014,,all,1,fund|safety,fund
institution_candidate_source_local:INSTITUTION008-020,BlueDot Technical AI Safety,project,project,,1,,https://bluedot.org/courses/technical-ai-safety,"BlueDot Impact’s cohort-based Technical AI Safety course is a training programme for researchers, engineers, and early-career people seeking to work on technical AI-safety problems. The course covers areas including alignment, interpretability, evaluations, AI control, and scalable oversight through readings, writing, and expert-facilitated small-group discussions; BlueDot also describes follow-on",institution_candidate_source_local:INSTITUTION008-020,,all,1,safety,safety
institution_candidate_source_local:INSTITUTION009-005,High Impact Professionals,org,org,,1,,https://web.archive.org/web/20220831210840id_/https://ftxfuturefund.org/our-grants/,"High Impact Professionals (HIP) was described in a May 2022 Future Fund grants listing as recruiting EA working professionals to direct more of their resources, including their careers, toward the world’s most pressing problems. The listing says Future Fund recommended a $320,000 grant to support that work.",institution_candidate_source_local:INSTITUTION009-005,,all,1,ea,ea
institution_candidate_source_local:INSTITUTION009-008,Stimson South Asia Program,project,project,,1,,https://web.archive.org/web/20220831210840id_/https://ftxfuturefund.org/our-grants/,"The Stimson South Asia Program was listed in an archived Future Fund grants database as the intended recipient of a recommended $250,000 grant, dated April 2022, to support identifying and implementing promising confidence-building measures aimed at reducing conflict between India and Pakistan.",institution_candidate_source_local:INSTITUTION009-008,,all,1,,
institution_candidate_source_local:INSTITUTION011-001,"Mechanize, Inc.",org,org,,1,,https://www.mechanize.work/,"Mechanize, Inc. is a company that says it builds environments and evaluations for frontier coding agents. Models perform software-engineering tasks in its environments—such as feature development, application deployment, and debugging unfamiliar codebases—and use graders’ scores as signals in reinforcement learning and evaluations. The company states that its current focus is software engineering,",institution_candidate_source_local:INSTITUTION011-001,,all,1,,
institution_candidate_source_local:INSTITUTION013-003,The Humane League,org,org,,4,,https://www.givingwhatwecan.org/charities/the-humane-league,"The Humane League is an animal-welfare organization whose corporate-campaign program, as described on an undated Giving What We Can charity page, promotes farmed-animal welfare through industry pressure and advocacy. The page says the program presses companies to improve chicken-welfare standards, works internationally through the Open Wing Alliance—which it says THL founded in 2016—and trains ind",institution_candidate_source_local:INSTITUTION013-003,,all,1,ea,ea
institution_candidate_source_local:NODE016-019,Founders Pledge Climate Change Fund,project,project,,1,,https://www.givingwhatwecan.org/charities/founders-pledge-climate-change-fund,"Giving What We Can describes the Founders Pledge Climate Change Fund as a fund managed by Founders Pledge that aims to address climate change through evidence-based solutions spanning carbon emissions, air pollution, and energy poverty. The page says the fund pools donor contributions and that Founders Pledge identifies donation opportunities; it also lists recent past grant recipients, including ",institution_candidate_source_local:NODE016-019,,all,1,fund|ea,fund
institution_candidate_source_local:CONCEPT007-001,Effective altruism,concept,concept,,1,,https://www.centreforeffectivealtruism.org/,"Effective altruism is, in the Centre for Effective Altruism’s definition, a philosophy and movement encouraging people to combine compassion and care with evidence and reason to identify the most effective ways to help others.",institution_candidate_source_local:CONCEPT007-001,,all,1,ea,ea
institution_candidate_source_local:NODE030-002,Rethink Priorities Moral Weight Project,project,project,,1,,https://rethinkpriorities.org/research-area/an-introduction-to-the-moral-weight-project/,"The Moral Weight Project was a Rethink Priorities research project launched in May 2021. Its 2021–October 2022 research examined interspecific cause prioritization: estimating welfare ranges across farmed species so that animal-welfare improvements could, under stated methodological assumptions, be expressed as DALY-equivalents for cross-species cost-effectiveness analysis.",institution_candidate_source_local:NODE030-002,,all,1,ea,ea
institution_candidate_source_local:NODE031-003,Rethink Priorities Cross-Cause Cost-Effectiveness Model,project,project,,1,,https://rethinkpriorities.org/research-area/rethink-priorities-cross-cause-cost-effectiveness-model-introduction-and-overview/,"Rethink Priorities’ Cross-Cause Cost-Effectiveness Model (CCM) was, in its November 2023 overview, a software tool under development for evaluating the relative effectiveness of charitable interventions and research projects in global health and development, animal welfare, and existential-risk mitigation. It uses Monte Carlo simulations with user-supplied parameter distributions to produce compar",institution_candidate_source_local:NODE031-003,,all,1,ea,ea
institution_candidate_source_local:NODE031-004,EA Survey,project,project,,4,84-3896318,https://rethinkpriorities.org/announcing-ea-survey-2022/,"The EA Survey was a recurring survey of the EA community. In Rethink Priorities’ November 1, 2022 announcement, the 2022 edition was live, sought responses shared through tracked links, and was intended to provide information on changes in the community for use in decisions by different EA organizations. Rethink Priorities worked with CEA to allow some eligible prior respondents to pre-fill answer",institution_candidate_source_local:NODE031-004,,all,1,,
institution_candidate_source_local:NODE031-005,Open Philanthropy AI Worldviews Contest,project,project,,1,,https://coefficientgiving.org/research/announcing-the-winners-of-the-2023-open-philanthropy-ai-worldviews-contest/,"A contest launched by Open Philanthropy in March 2023 to surface novel considerations that could affect its views on timelines to transformative AI and the catastrophic risks such systems might pose. A September 29, 2023 announcement reported 135 submissions and named prize-winning entries.",institution_candidate_source_local:NODE031-005,,all,1,fund|safety,fund
institution_candidate_source_local:INSTITUTION008-007,EAGx,project,project,,1,,https://www.centreforeffectivealtruism.org/blog/an-update-on-plans-for-eagx-2020,EAGx is a conference series discussed in a Centre for Effective Altruism article posted in October 2019 and updated in December 2019. The article outlined plans to support four EAGx conferences in 2020 and to expand organiser support through CEA’s Events team.,institution_candidate_source_local:INSTITUTION008-007,,all,1,ea,ea
institution_candidate_source_local:INSTITUTION008-006,EA Global,project,project,,4,,https://www.effectivealtruism.org/ea-global/faq,"EA Global (EAG) is a conference series for members of the effective altruism community. In the supplied undated FAQ, it is described as being organised by the Centre for Effective Altruism and as typically comprising roughly three-day events with talks, workshops, discussions, and networking opportunities. The FAQ says the conferences are designed to help community members share thinking and resea",institution_candidate_source_local:INSTITUTION008-006,,all,1,ea|fund,ea
institution_candidate_source_local:NODE033-001,WMDP Benchmark,project,project,,2,,https://arxiv.org/pdf/2403.03218,"The Weapons of Mass Destruction Proxy (WMDP) Benchmark is a public, four-choice multiple-choice benchmark for proxy measurement of hazardous knowledge in large language models across biosecurity, cybersecurity, and chemical security. In arXiv version 7, dated 15 May 2024, its authors describe a 3,668-question dataset developed by academics and technical consultants to support evaluation of hazardo",institution_candidate_source_local:NODE033-001,,all,1,,
institution_candidate_source_local:NODE034-001,MACHIAVELLI Benchmark,project,project,,1,,https://arxiv.org/pdf/2304.03279,"MACHIAVELLI is a research benchmark introduced in a June 2023 paper for evaluating AI agents in 134 human-written, text-based Choose-Your-Own-Adventure games centered on social decision-making. It uses automated scenario annotations and formalized measures of ethical violations, disutility, and power-seeking to study trade-offs between reward optimization and the paper’s behavioral criteria.",institution_candidate_source_local:NODE034-001,,all,1,,
institution_candidate_source_local:NODE035-001,Apercen Partners,org,org,,1,,https://www.apercen.com/,"Apercen Partners LLC is a tax consulting firm whose homepage describes income-tax, multigenerational tax-planning, and compliance services for high-net-worth individual clients. The source describes specialization serving venture, hedge, and private-equity partners, entrepreneurs, and corporate executives, with tax planning oriented toward helping clients maintain wealth and property.",institution_candidate_source_local:NODE035-001,,all,1,,
institution_candidate_source_local:NODE035-003,LIfT BioSciences,org,org,,1,,https://www.liftbiosciences.com/,"LIfT BioSciences is a biotech company whose homepage describes development of Immunomodulatory Alpha Neutrophils (IMANs), off-the-shelf neutrophil-lineage cell therapies intended to target solid tumours and re-ignite anti-tumour immunity. The company states that an upcoming first-in-human Phase 1 study will assess IMAN safety, biodistribution and anti-tumour activity in patients with advanced cerv",institution_candidate_source_local:NODE035-003,,all,1,,
institution_candidate_source_local:NODE035-005,Terraform Industries,org,org,,1,,https://terraformindustries.com/,"Terraform Industries is an organization whose homepage describes scaling technology to produce synthetic natural gas from sunlight and air, with the stated aim of reducing net CO2 flux from crust to atmosphere. In dated company updates, it reports development and testing of electrolyzer, direct-air-capture, reactor, and solar-deployment systems, alongside production and sale of natural gas and pro",institution_candidate_source_local:NODE035-005,,all,1,,
institution_candidate_source_local:NODE035-006,HealthcareAgents,org,org,,2,,https://healthcareagents.com/,"HealthcareAgents is a HealthcareAgents-branded business of Encultured AI, PBC. On its homepage, it says it advocates for patients to obtain early access to AI-enhanced healthcare services, including AI-assisted doctors, diagnostics, and case-relevant medical research, while researching product ideas intended to extend these opportunities to a larger audience. The page identifies Andrew Critch as C",institution_candidate_source_local:NODE035-006,,all,1,,
institution_candidate_source_local:NODE036-001,LASST,org,org,,3,99-1345705,https://lasst.org/who-we-are/,"LASST (Legal Advocates for Safe Science and Technology) is a 501(c)(3) nonprofit that, on its Who We Are page, describes its work as legal advocacy for the safe and responsible development and deployment of science and technology. It says it conducts direct advocacy and encourages legal professionals to participate, with particular concern for risks associated with rapidly advancing technologies s",institution_candidate_source_local:NODE036-001,,all,1,safety,safety
institution_candidate_source_local:NODE037-002,ARIA,org,org,,2,,https://aria.org.uk/insights/term-limited-by-design,"ARIA is a non-departmental public body sponsored by the Department for Business, Innovation, Science and Trade. In its 30 April 2026 account, it describes funding researchers and teams (“Creators”) through actively managed programmes led by term-limited Programme Directors, who define visions, shape and fund programmes, set technical goals, and redirect work. Its Safeguarded AI programme page desc",institution_candidate_source_local:NODE037-002,,all,1,gov,gov
institution_candidate_source_local:NODE038-001,The Alan Turing Institute,org,org,,1,,https://cetas.turing.ac.uk/sites/default/files/2023-08/cetas-cltr_ai_risk_briefing_paper.pdf,The Alan Turing Institute is described in an August 2023 CETaS/CLTR draft briefing paper as the UK’s national institute for data science and artificial intelligence. The paper states that its Defence and Security Programme supported the research reported in that briefing.,institution_candidate_source_local:NODE038-001,,all,1,gov|safety,gov
institution_candidate_source_local:NODE039-002,Confirm Solutions,org,org,,1,,https://web.archive.org/web/20220831210840id_/https://ftxfuturefund.org/our-grants/,"Confirm Solutions is described in the Future Fund’s June 2022 grants-and-investments listing as a public-benefit corporation. The listing said a recommended investment was intended to support development of statistical models and software tools to automate parts of the regulatory process for complex clinical trials, with the anticipated aim of speeding approvals of new vaccines and medical treatme",institution_candidate_source_local:NODE039-002,,all,1,,
institution_candidate_source_local:NODE039-004,Council on Strategic Risks,org,org,,2,,https://web.archive.org/web/20220831210840id_/https://ftxfuturefund.org/our-grants/,"In a Future Fund grants listing last updated June 2022, the Council on Strategic Risks was named as the proposed recipient of a recommended grant for a project intended to develop and advance ideas for regional and multilateral cooperation on biological risks and gaps in international institutions. The proposed work included promoting a rapidly responsive infectious-disease-threat center and coope",institution_candidate_source_local:NODE039-004,,all,1,gov,gov
institution_candidate_source_local:NODE039-006,Rajalakshmi Children Foundation,org,org,,1,,https://web.archive.org/web/20220831210840id_/https://ftxfuturefund.org/our-grants/,"Rajalakshmi Children Foundation was listed in the Future Fund’s May 2022 grants database in connection with a recommended $200,000 grant. According to that listing, the proposed grant purpose was to identify children in under-resourced areas of India who excel in mathematics, science, and technology, and to enable high-quality online education by digitally connecting them with mentors and teachers",institution_candidate_source_local:NODE039-006,,all,1,,
institution_candidate_source_local:NODE039-007,The ImPact,org,org,,1,,https://www.rbf.org/people/justin-rockefeller,Rockefeller Brothers Fund’s undated biography of Justin Rockefeller describes The ImPact as a global membership community of 90-plus prominent families committed to aligning their assets with their values. The biography states that its purpose is to improve the probability and pace of solving social and environmental problems by increasing capital flows to investments intended to generate measurab,institution_candidate_source_local:NODE039-007,,all,1,fund,fund
institution_candidate_source_local:NODE040-001,FLI US-China AI Governance PhD Fellowships,project,project,,1,,https://futureoflife.org/grant-program/us-china-ai-governance-phd-fellowship,"A Future of Life Institute fellowship programme for PhD students planning US–China AI-governance research, including existing PhD students who otherwise would lack funding for that work. Its request for proposals defines the field as research exploring risk reduction in US–China relations in AI, including governance, cooperation, risk-management, and institutional-design questions. The page lists ",institution_candidate_source_local:NODE040-001,,all,1,safety|gov,safety
institution_candidate_source_local:NODE040-003,FLI Multistakeholder Engagement for Safe and Prosperous AI,project,project,,1,,https://futureoflife.org/grant-program/multistakeholder-engagement-for-safe-and-prosperous-ai,"Future of Life Institute (FLI) grant programme, titled “Engagement and Education of the Public and Specific Stakeholder Groups to Deliver Safe and Prosperous AI Futures.” The completed programme sought proposals to educate and engage specific stakeholder groups on AI issues or conduct grassroots public outreach and organization. FLI described the programme as supporting projects to engage, educate",institution_candidate_source_local:NODE040-003,,all,1,safety|gov,safety
institution_candidate_source_local:NODE040-004,FLI Mitigating AI-driven Power Concentration grant program,project,project,,1,,https://futureoflife.org/grant-program/mitigate-ai-driven-power-concentration,"The Future of Life Institute’s Mitigating AI-driven Power Concentration grant program is an FLI-operated funding initiative supporting projects intended to mitigate AI-driven power concentration and advance meaningful human agency. In the source’s displayed status, funds had been allocated and FLI reported awarding 13 projects, spanning technical interventions and investigative journalism.",institution_candidate_source_local:NODE040-004,,all,1,fund|safety|gov,fund
institution_candidate_source_local:INSTITUTION008-003,Lighthaven,project,project,,3,,https://manifund.org/projects/lightcone-infrastructure,"Lighthaven is a roughly 30,000-square-foot campus in downtown Berkeley that Lightcone Infrastructure describes as a venue for conferences, researchers, and programs. In the fundraiser’s 2025 account, most events were organized by outside groups, with Lightcone supplying the venue and some operations support; Lightcone directly organized the LessOnline conference and the Inkhaven writing residency.",institution_candidate_source_local:INSTITUTION008-003,,all,1,rat,rat
institution_candidate_source_local:INSTITUTION008-010,EA Grants,project,project,,2,,https://www.centreforeffectivealtruism.org/history,"EA Grants was a Centre for Effective Altruism grantmaking program, launched in 2017 after EA Ventures had been closed and replaced by it. CEA’s history records a second round of grants in 2018 and says the program was closed in 2020; the source does not establish continuing activity after that closure.",institution_candidate_source_local:INSTITUTION008-010,,all,1,fund|ea,fund
institution_candidate_source_local:INSTITUTION009-001,Simon Institute for Longterm Governance,org,org,,4,,https://web.archive.org/web/20220831210840id_/https://ftxfuturefund.org/our-grants/,"The Simon Institute for Longterm Governance is an organization listed in the Future Fund’s archived 2022 grants database. The database says a recommended $820,000 grant was intended to support the institute’s policy work with the United Nations system on preventing existential risks to humanity.",institution_candidate_source_local:INSTITUTION009-001,,all,1,gov,gov
institution_candidate_source_local:INSTITUTION009-003,Apollo Academic Surveys,project,project,,1,,https://web.archive.org/web/20220831210840id_/https://ftxfuturefund.org/our-grants/,A May 2022 Future Fund listing describes a recommended grant for Apollo Academic Surveys intended to support aggregation of academic experts’ views across many fields and their free publication online.,institution_candidate_source_local:INSTITUTION009-003,,all,1,,
institution_candidate_source_local:INSTITUTION006-001,Association for Long Term Existence and Resilience,org,org,,2,,https://web.archive.org/web/20220831210840id_/https://ftxfuturefund.org/our-grants/,"Association for Long Term Existence and Resilience (ALTER) was described in a May 2022 Future Fund grant listing as an academic research and advocacy organization. The listing says ALTER hoped to investigate, demonstrate, and foster ways to improve the future in the short term while safeguarding and improving humanity’s long-term trajectory; its initial focus was building bridges to academia throu",institution_candidate_source_local:INSTITUTION006-001,,all,1,ea|safety,ea
institution_candidate_source_local:INSTITUTION006-003,Global Guessing,org,org,,1,,https://web.archive.org/web/20220831210840id_/https://ftxfuturefund.org/our-grants/,A May 2022 Future Fund listing describes a recommended grant for Global Guessing intended to support forecasting coverage of the Russian invasion of Ukraine and the planned development of tools and infrastructure for future forecasting work.,institution_candidate_source_local:INSTITUTION006-003,,all,1,rat,rat
institution_candidate_source_local:INSTITUTION006-004,Sage,project,project,,7,,https://web.archive.org/web/20220831210840id_/https://ftxfuturefund.org/our-grants/,A May 2022 Future Fund listing describes a recommended grant for Sage intended to support creation of a pilot forecasting platform and a paid forecasting team making predictions on questions relevant to high-impact research.,institution_candidate_source_local:INSTITUTION006-004,,all,1,,
institution_candidate_source_local:INSTITUTION006-005,EffiSciences,org,org,,2,,https://web.archive.org/web/20220831210840id_/https://ftxfuturefund.org/our-grants/,"EffiSciences is an organization described in an April 2022 Future Fund grant listing as promoting high-impact research on global priorities—including AI safety, biosecurity, and climate change—among French students and academics, while building a community of people willing to work on important topics.",institution_candidate_source_local:INSTITUTION006-005,,all,1,safety|ea,safety
institution_candidate_source_local:INSTITUTION006-007,The Center for Election Science,org,org,,3,,https://web.archive.org/web/20220831210840id_/https://ftxfuturefund.org/our-grants/,"The Center for Election Science is named in a March 2022 Future Fund listing describing a recommended grant intended to support development of statewide ballot initiatives to institute approval voting, a voting-method reform in which voters may select all candidates they wish.",institution_candidate_source_local:INSTITUTION006-007,,all,1,ea,ea
institution_candidate_source_local:NODE030-001,Effective Altruism Community Building Grants,project,project,,1,,https://www.centreforeffectivealtruism.org/blog/announcing-effective-altruism-community-building-grants,"Effective Altruism Community Building Grants was a Centre for Effective Altruism project announced on 22 February 2018 and updated on 18 March 2019. The programme proposed grants of $5,000–$100,000 to individuals and groups undertaking local effective-altruism community-building work, with an expected particular emphasis on groups seeking to move from volunteer-led to full-time paid organizers. It",institution_candidate_source_local:NODE030-001,,all,1,fund|ea,fund
institution_candidate_source_local:NODE040-002,FLI Religious Projects on the AGI Race grant program,project,project,,1,,https://futureoflife.org/grant-program/rfp-on-religious-projects,The Future of Life Institute’s religious-projects grant program solicited and supported impact-oriented religious initiatives addressing risks from rapid AI development and promoting pro-human visions of the future. The source page labels the program completed and lists recipient projects across several major religious traditions; its request for proposals described grants for projects that would ,institution_candidate_source_local:NODE040-002,,all,1,fund|safety|gov,fund
institution_candidate_source_local:TARGETORG029-001,AI Objectives Institute,org,org,,2,,https://ai.objectives.institute/,"AI Objectives Institute (AOI) describes itself as a non-profit research lab founded by the late internet pioneer Dr. Peter Eckersley. On its website, AOI says it works on large-scale systems—including AI, markets and bureaucracies—with the aim of advancing humanity’s interests, and develops research and tools concerning systemic objectives at the intersection of democracy, markets and AI. A Future",institution_candidate_source_local:TARGETORG029-001,,all,1,safety,safety
institution_candidate_source_local:TARGETORG029-002,Institute for Security and Technology,org,org,,1,,https://securityandtechnology.org/about-ist/,"The Institute for Security and Technology (IST) is a 501(c)(3) nonprofit think tank that, on its about page, describes its mission as bringing together technology and policy leaders to develop actionable responses to emerging security challenges. IST says its work spans cybersecurity, technology and strategic stability, and artificial intelligence, and that it publishes research based on working g",institution_candidate_source_local:TARGETORG029-002,,all,1,gov,gov
